FSC,NIIN,Nomenclature,part_number,cage_code,UI,Unit_Price,dss_weight,dss_cube,unit_pack_weight,unit_pack_cube,Imputed
5331,008045694,O-RING,"SAE-AS28778, PRP6290-16-363-70, 10596841-11, N507-9-16, N0507 3-916, 3-16L308-8, 3-355-8-00-903-05, 5-131-04-024-001 PC 13, 671-00916, SAE-AS2887-16, AN6290-16, 2HP865, 287-1122P9, 287-1167P9, MS28778-16, GHN10093-3, D6-16, 3-916 N507-90, F-14260-16, 36978-16, 028-08259, 3-16, MS28778-16MIL-P -5510, 2468622-5, MS28778-916, AS28778-16, 98006PN21, 916-7507, 970-329513-916, 5330008045694, 81951, 3-916 N304-75, ARP568-916MILP5 516B, Z00.N7423060416, 137618270, 10172786, 263BX16, 2251-16, 22012-16, 17343FX, 916-8307, 7799-16, PRP916-8307, S030-916R, SR810B-90-16, 751 836, W4072498BR, 1000-004PC16, 3188606PC12, MS28778-16ES, 5-131-10-045-00, 533435-61, 29,74X2,95-20B9, 5331PL0657677","0U583, 77308, 18876, 02697, 6LE50, A0126, 9F512, 81343, 88044, U7388, 45152, 49956, A9271, A2142, 96906, 98897, 01212, C0308, 70106, 64829, D9182, 1K697, A00AM, F0229, F0086, A0199, A486G, 91265, 01276, 75Q65, 25184, 33241, 95272, 77294, S3092, 27423, 59364, H2313, 51900, 72314, F8226, 9009H",EA,0.56,0.006,0.001,0.006,0.001,No
5331,009738301,O-RING,"7HA937, 1000753, 86-2786, 8L-2786, 10076286, B627822C8, V0884 3-908, VW076 3-908, 3-908V884-75, 0735748, 7C-9064 IT25, 8L2786","75Q65, 09990, 1EFH8, 11083, A486G, 78640, 0141B, 02697, S3002, D9182, 45152, 409BB",EA,0.6,0.01,0,0.01,0,No
5331,010721665,O-RING,"048140-1, 957C048140-1, 2231510, E0798 2-012, E1157 2-012, 2-012, 12266940-1, MILR1149-012ES, 1N141200012","75Q65, 34228, 45152, 02697, 19207, H2313, A2309",EA,0.43,0.01,0.001,0.01,0.001,No
5331,010933503,O-RING,"FF9446-29, 9HE526, AMS-P-5510, AS568-029, 2029N-9, 7-755-029002, 2-029N507-90","01276, 45152, 75Q65, 81343, D9182, 12361, 02697",EA,0.66,0.005,0,0.005,0,No
5331,013606017,O-RING,"10456434, 10025320, 29503383, 5HA117","A486G, 45152, 1EFH8, 73342, 64678, 75Q65",EA,2.18,0.005,0.001,0.005,0.001,No
5331,013607725,O-RING,"2002313, 29507437, 10340779, 9HR356, 10025425","64678, A9271, 73342, 75Q65, A486G, 45152, A001G, S9620, 1EFH8",EA,3.38,0.02,0,0.02,0,No
5331,013855215,O-RING,"A3184990-1, AS568A-014","80063, 62351",EA,1.24,0.004,0.001,0.004,0.001,No
5331,014787287,O-RING,"29512875, 54015-000, R0122418-0301, R0122418, 2002163, 3727831, 23016070-206, 23016070, 8HB359, 2 0076-687, 12640524","A9271, U7887, SZ177, 64678, 1EFH8, 56161, 75Q65, 73342, 45152, AC90N, SBC08, 19207",EA,1.57,0.001,0,0.001,0,No
5331,014787569,O-RING,"2033670, V90323, 12601838","45152, 75Q65, 46Y28, 19207",EA,2.27,0.005,0,0.005,0,No
5331,014791880,O-RING,"22061, 6MB174","45152, 55752, 75Q65",EA,2.72,0.01,0.001,0.01,0.001,No
5331,014970409,O-RING,"12641158, 10823-00770, 3244041","45152, 19207, 0XB13, 75Q65",EA,0.35,0.05,0.002,0.05,0.002,No
5331,015033545,O-RING,"2515008C1, 17KP931, 3-916-NBR, 3-916 N0552-90, 3-916-16 N0552, J515CH916, 2HA11","338X5, 45152, 02697, 0U583, 75Q65",EA,0.28,0.005,0,0.005,0,No
5331,015033972,O-RING,"9HE914, 2-021 V0894-90, 2-021 V0894, 2-021 VW894-90","75Q65, 45152, 02697",EA,0.43,0.045,0.002,0.045,0.002,No
5331,015188149,O-RING,"29532692, 8HB360","73342, 75Q65, 45152",EA,4.32,0.02,0.001,0.02,0.001,No
5331,015450130,O-RING,"3KP732, 5331015450130, 29543926, 19KP363, 29548953, 10023546","45152, A9271, A00AM, 64678, 75Q65, 73342, 1EFH8",EA,4.15,0.018,0,0.018,0,No
5340,004044098,"CLAMP,LOOP","12419079, 12600954-024, 12419079-012, S468H16, S524, COV-1713, TA720516, 2287HX","19207, 18076, 75272, 75Q65, 0FW39, 84971, 076M6, 45152",EA,0.27,0.074,0.01,0.074,0.01,No
5340,007253360,"CAP,FILLER OPENING","5L2952, 4165-3, 9CA90, 5165-3, 55165-3, 4165-1-1-2, 5L-2952, 044165-9","11083, 01943, 75Q65, 59647, 08244, U8468, 45152, 0U276",EA,7.03,0.27,0.008,0.27,0.008,No
5340,012044888,"CLAMP,LOOP","S501G8, 12600954-011, COV-0913, TA720-S8, 2286HX","18076, 19207, 75Q65, 75272, 84971, 45152",EA,0.93,0.004,0,0.004,0,No
5340,013105011,"BOOT,DUST AND MOIST","0636-GG5-F08, 0636-GG5, PAC 12015323 B, PAC12015323, 7-892-000254, 12015323","77060, 12361, 8T496, 36MV0, 64678, K4365, 1V6F3",EA,0.17,0.01,0,0.01,0,No
5340,014390981,"CLAMP,LOOP","9X-2488, 9X2488, 449-7326","Z0939, 11083, A486G",EA,11.25,0.118,0.002,0.118,0.002,No
5340,014398525,"CLAMP,LOOP","CV131945, 8T4984, 10318106, 8T-4984","Z02C9, U8468, 11083, 0138N, Z0939, A486G, Z2ZA9, ZF912",EA,17.11,0.235,0.004,0.235,0.004,No
5340,014467854,"CLIP,SPRING TENSION","9HR532, TDA/2237Q1005, WAB 899 760 510 4, 1482410, S8997605104, 2237Q1005, 10626119, 2502205C1, 3710909C1, 2037413C2, R955459, 2237-Q-1005, 899 760 510 4, S899-760-510-4, TDA/S899 760 510 4, 400 612028 0","75Q65, 64678, 3D6E9, 56161, 338X5, 78500, 45152, 1XRD5",EA,5.71,0.022,0,0.022,0,No
5340,014730592,"MOUNT,RESILIENT,UTI","3052949, CB-2202-3","75Q65, 76005, 45152",EA,8.64,0.01,0.004,0.01,0.004,No
5340,014787177,"CLAMP,SYNCHRO","VT10575A02-3BDCP, VT10575A02-3BDCP B, 3082759","75Q65, 7Z588, 45152",EA,16.73,0.581,0.042,0.581,0.042,No
5340,014790569,"STANDOFF,THREADED,S","SP0103, 9HB636","1PWR4, 45152, 75Q65",EA,1.1,0.002,0,0.002,0,No
5340,014793381,"MOUNT,RESILIENT,UTI",Not in FLIS,Not in FLIS,EA,17.86,0.11,0.321,0.11,0.321,Yes
5340,014794617,ROD AND TUBE ASSY,Not in FLIS,Not in FLIS,EA,45.11,0.184,0.428,0.184,0.428,Yes
5340,014799040,"BRACKET,HOOK",Not in FLIS,Not in FLIS,EA,6.94,0.096,0.302,0.096,0.302,Yes
5340,014799054,"CLAMP,LOOP",Not in FLIS,Not in FLIS,EA,0.35,0.065,0.257,0.065,0.257,Yes
5340,014799092,"CLAMP,MUFFLER MTG",Not in FLIS,Not in FLIS,EA,56.73,0.1,0.307,0.1,0.307,Yes
5340,014856200,"PLATE,RETAINING,SEA",Not in FLIS,Not in FLIS,EA,111.15,0.097,0.302,0.097,0.302,Yes
5340,014856847,"CLAMP,LOOP",Not in FLIS,Not in FLIS,EA,3.59,0.065,0.257,0.065,0.257,Yes
5340,014925545,"CLAMP,LOOP",Not in FLIS,Not in FLIS,EA,73.94,0.066,0.258,0.066,0.258,Yes
5340,014952197,"CLAMP,CONSTANT TORQ","3315591, CT 9406 B, CT-9406","75Q65, 45152, 7Z588",PG,27.51,0.104,0.014,0.104,0.014,No
5340,015009577,"HANDLE,DIPSTICK","9HE937, 036144","75Q65, 45152, 0U276",EA,36.98,0.272,0.422,0.272,0.422,No
5340,015221353,"COVER,PROTECTIVE,DU","3KK109, 124-7791","45152, 75Q65, 11083",EA,2.07,0.05,0,0.05,0,No
5340,015234179,"BRACKET,MOUNTING",3065553,"75Q65, 45152",EA,89.67,2.184,0.104,2.184,0.104,No
5340,015334445,"BRACKET,MOUNTING","0259970966-00, 1KP158","6W728, 535V1, 45152, 75Q65",EA,149.31,2.996,0.085,2.996,0.085,No
5340,015334476,"RETAINER,ASSEMBLED","0259970965-00, 1KP159","6W728, 75Q65, 535V1, 45152",EA,168.1,6.608,0.183,6.608,0.183,No
5340,015334749,"HANDLE,PULL,DOOR","9KK668, 5340000106-00","45152, 6W728, 75Q65, 535V1",EA,88.27,0.45,0.022,0.45,0.022,No
5340,015342349,"HANDLE,ROOF HATCH","2KP228, 0259010986-00","45152, 6W728, 535V1, 75Q65",EA,57.64,0.1,0.001,0.1,0.001,No
5340,015360015,"BRACKET,MOUNTING","2KP332, 0259040929-00","45152, 535V1, 75Q65, 6W728",EA,577.61,1.77,0.032,1.77,0.032,No
5340,015447669,"BRACKET,ROOF HATCH","2KP227, 0259010975-00","45152, 6W728, 75Q65, 535V1",EA,46.35,0.295,0.001,0.295,0.001,No
5340,015750883,"LEVER,LOCK-RELEASE","0256040965-00, 17KP850","75Q65, 6W728, 535V1, 45152",EA,295.28,2.568,0.284,2.568,0.284,No
5340,015750884,"PLATE,MOUNTING","0256040621-00, 17KP824","535V1, 75Q65, 6W728, 45152",EA,27.88,0.07,0.002,0.07,0.002,No
5340,015751318,"CLEVIS,ROD END","17KP902, 5340000110-00","45152, 6W728, 75Q65, 535V1",PG,25.27,0.13,0.118,0.13,0.118,No
5340,015751319,"COVER,ACCESS","0256040639-00, 17KP839","535V1, 6W728, 75Q65, 45152",EA,557.58,3.65,0.653,3.65,0.653,No
5340,015751320,"COVER,ACCESS","0256040638-00, 17KP838","45152, 6W728, 535V1, 75Q65",EA,422.13,1,0.34,1,0.34,No
5340,015752969,"BRACKET,MOUNTING","16KP991, 0256040695-00","75Q65, 535V1, 6W728, 45152",EA,240.05,0.43,0.016,0.43,0.016,No
5340,015755145,BUMPER,"5340000399-00, 17KP586","6W728, 45152, 535V1, 75Q65",EA,7.85,0.024,0,0.024,0,No
5340,015762422,"CLEVIS,ROD END","17KP904, 5340000405-00","75Q65, 6W728, 535V1, 45152",PG,18.01,0.066,0.011,0.066,0.011,No
5342,014794613,"TENSIONER,BELT","5HE670, 174-9324","45152, 75Q65, 11083",EA,553.29,2.93,0.03,2.93,0.03,No
5355,014809084,KNOB,"3HB883, 022100200","45152, 5N978, 75Q65",EA,4.76,0.016,0,0.016,0,No
5360,014791999,"SPRING,HELICAL,EXTE","3249730, 3304395","45152, 75Q65",EA,84.53,1.036,0.016,1.036,0.016,No
5360,015054237,"SPRING,HELICAL,EXTE","817017, 817017N, 8HS159","45152, 06853, 75Q65, 52304",EA,10.71,0.27,0.013,0.27,0.013,No
5360,015751310,"SPRING,HELICAL,EXTE","0256040605-00, 17KP816","45152, 6W728, 535V1, 75Q65",EA,18.44,0.012,0,0.012,0,No
5365,013599336,"PLUG,MACHINE THREAD","5001837338, 7423100253, 23100253, 2002315, 5HA61, 29500034, 10190730, 17228039-0","0FW39, F6573, 64678, A242N, 1EFH8, A9271, 75Q65, 73342, 076M6, A486G, S3002, 45152",EA,3.42,0.005,0,0.005,0,No
5365,014794205,"SPACER,SLEEVE","2HL601, 600164, 600162, 600160, 2HS318","45152, 30226, 75Q65",EA,3.14,0.035,0,0.035,0,No
5365,014960506,"SPACER,RING","6I-1418, 6HA144","45152, 11083, 75Q65",EA,12.88,0.05,0,0.05,0,No
5365,015166731,"SPACER,PLATE",2BH315,"45152, 75Q65",EA,15.41,1.675,0.014,1.675,0.014,No
5365,015555164,SPACER RUBBER,"0275970923-00, 16KP268","SB320, 45152, 75Q65",EA,186.6,2.45,0.037,2.45,0.037,No
5365,015749373,"SPACER,RING","0256040630-00, 17KP832","75Q65, 6W728, 45152, 535V1",EA,133.51,0.412,0.004,0.412,0.004,No
5365,015749375,"SPACER,RING","0256040631-00, 17KP833","6W728, 45152, 75Q65, 535V1",EA,25.9,0.136,0.002,0.136,0.002,No
5365,015751315,"BUSHING,SLEEVE","0256040988-00, 17KP860","535V1, 75Q65, 45152",EA,112.88,0.172,0.002,0.172,0.002,No
5365,015751316,"BUSHING,SLEEVE","0256040955-00, 17KP849","535V1, 75Q65, 45152",EA,36.09,0.025,0.004,0.025,0.004,No
5925,013949510,CIRCUIT BREAKER,"VB3-M15-F57, 1836650, 3126507, 5925PL1598433","01NN8, 75Q65, 45152, 9009H",EA,7.3,0.03,0.002,0.03,0.002,No
5925,014730631,CIRCUIT BREAKER,"3126505, VB3-M5-F57, 5925PL1598692","45152, 75Q65, 01NN8, 9009H",EA,6.71,0.021,0.003,0.021,0.003,No
5925,014730632,CIRCUIT BREAKER,"VB3-M10-F57, 3126506, 5925PL1598691","01NN8, 45152, 75Q65, 9009H",EA,6.88,0.016,0,0.016,0,No
5925,014730633,CIRCUIT BREAKER,"VB3-M3-F57, 3126504","01NN8, 75Q65, 45152",EA,5.06,0.006,0,0.006,0,No
5925,014730635,CIRCUIT BREAKER,"3126508, 5925PL1598690, VB3-M20-F57","45152, 9009H, 75Q65, 01NN8",EA,6.06,0.01,0.004,0.01,0.004,No
5925,014730646,CIRCUIT BREAKER,"VB3-A20-F57, 3126509, 5925PL1598684","45152, 01NN8, 75Q65, 9009H",EA,4.62,0.01,0.003,0.01,0.003,No
5925,014743576,CIRCUIT BREAKER,"VB3-A5-F57, 3266496, 5925PL1598409","01NN8, 45152, 75Q65, 9009H",EA,40.94,0.022,0.004,0.022,0.004,No
5925,014743579,CIRCUIT BREAKER,Not in FLIS,Not in FLIS,EA,5.27,0.07,0.264,0.07,0.264,Yes
5930,003525617,PUSH BUTTON,"0158049-00, 53756BX, 73676, 69410, 74R208, 450098","SCY13, 83299, 75Q65, 95097, 13841, 45152, A00AM, 77640",EA,6.22,0.17,0.005,0.17,0.005,No
5930,014791951,"SWITCH,TOGGLE",9HB625,"75Q65, 45152",EA,132.87,0.095,0.002,0.095,0.002,No
5930,014807050,"SWITCH,TOGGLE","8HB626, SW0171, 8906K5676","45152, 75Q65, 1PWR4, 81640",EA,87.98,0.102,0.001,0.102,0.001,No
5930,014807054,"SWITCH,TILT","8906K5679, 9HB646, SW0174","81640, 45152, 75Q65, 1PWR4",EA,198.69,0.1,0.007,0.1,0.007,No
5930,014807055,"SWITCH,TILT","9HB647, SW0173, 8906K5673","75Q65, 45152, 1PWR4, 81640",EA,90.35,0.01,0.004,0.01,0.004,No
5930,014809093,"SWITCH,COOLANT","86714-A1, 85927-C, 2001470","534J7, 73475, 75Q65, 45152",EA,66,0.3,0.023,0.3,0.023,No
5930,014809798,"SWITCH,TOGGLE","8HB625, SW0170","45152, 75Q65, 1PWR4",EA,292.34,0.11,0.003,0.11,0.003,No
5930,014809799,"SWITCH,TOGGLE","SW0182, 9HB627","45152, 1PWR4, 75Q65",EA,158.31,0.11,0.014,0.11,0.014,No
5930,015048233,"SWITCH,PUSH","4HA711, 8906K5755","45152, 75Q65, 81640",EA,137.82,0.115,0.007,0.115,0.007,No
5935,014791823,"PLUG,END SEAL,ELECT","6HB683, 0413-204-2005, 922203.0049, CV189300STTE, 1841934","45152, 11139, 4RWU5, U5503, KCQ24, 75Q65, K0F76",EA,0.33,0,0,0,0,No
5935,014802379,"CONNECTOR BODY,PLUG","932977-100, RH105455","45152, 3V1N9, 75Q65",EA,4.72,0.18,0.009,0.18,0.009,No
5935,015555187,"CONNECTOR,RECEPTACL","13520101, 10KP847","63632, 45152, 75Q65, 77060",EA,0.64,0.005,0.005,0.005,0.005,No
5945,015773689,"FLASHER,THERMAL","0842132, 3836133","45152, 78422, 75Q65",EA,38.28,0.48,0.025,0.48,0.025,No
5961,004848041,SEMICONDUCTOR DEVIC,"V22916-X1-A333, SC212-001, 28473-00563, DIO0004, 620-2983-001, 9565086, 2384189, RELEASE5729, 1N5404, 1N5404A, 5961PL1277698, 28473-38045, 5961PL0577446, 1376-50-178, 840DR0112, 276-1144, 7HE963, 40086486, 5961-99-199, 1990802F, 40D1, 99100439, 415/4/06044/000, 680-320-0020, 298H","C0363, K0662, 07263, U5317, 81349, 03508, 04713, 93408, K0F76, 77237, 80131, C7191, 9009H, U6682, K0656, A0199, 62676, 0VY29, 12060, 45152, KCUC6, 99995, U4122, 1MQ07, 59993, 17545, F6481, K3902, C0187, 0291H, U0544, 05277",EA,1.23,0.009,0.001,0.009,0.001,No
5998,015425277,LED BOARD ASSEMBLY,"MOD0190, 2KP515","1PWR4, 45152, 75Q65",EA,45.15,0.02,0.001,0.02,0.001,No
5999,002154048,"CONTACT,ELECTRICAL","4723689, 029037, A10740, 4981074, 472395, 303558, 29037, 21766, 70RX94, 10UK2722, 5S5343, 10UK0722, 189859, 728966, 26669, 5214327, 10A1467, 40719, 801E5872, 6248, 7A029037, 10630019, 68025H, 02000-3006, 2000-3006, 70R94, 10EJR29","0AHU0, 33323, 6N299, 65282, 77640, 04627, 75Q65, 62265, 63734, 08683, 12603, 30076, A00AM, 95201, SCY13, 97907, 02413, 78640, 23382, 19107, 89346, 93568, 19207, 45152, 89619",EA,2.34,0.025,0.002,0.025,0.002,No
5999,014802343,"CONTACT,ELECTRICAL","922201.0013, 3899089, 5HE270, CV189298STTE, 462 201 20141, 0462-201-20141, BM1416007, 000000045492, 425-822","U5503, 4AFU8, 75Q65, 45152, KCQ24, F1983, 4RWU5, 11139, Z0655, FAFH7, K2504",EA,0.46,0.005,0.001,0.005,0.001,No
6140,014469498,"BATTERY,STORAGE","6140PL0730285, 6002020, 6TMF/TYPEI, MS52149-1, 20ACC5313, 6140014469498, 6HB147, 6TMF/TYPE1, 6TMFDFP, 10638885-2, ATPD 2206","45152, 9009H, T3009, 19207, 20038, 96906, A00AM, 75Q65, SHR03, 04055, 56161, 81349",EA,437.24,87.05,2.163,87.05,2.163,No
6150,014794342,"CABLE ASSEMBLY,POWE",3273221,75Q65,EA,61.3,3.065,0.03,3.065,0.03,No
6150,014809060,"WIRING HARNESS,BRAN",3256763,"45152, 75Q65",EA,220.03,0.806,0.044,0.806,0.044,No
6160,014793924,"RETAINER,BATTERY",3303399,"75Q65, 45152",EA,52.06,5.222,0.022,5.222,0.022,No
6160,014793938,"COVER,BATTERY RETAI",3285680,"45152, 0CR56, 75Q65",EA,97.69,25,0.333,25,0.333,No
6220,012842709,"LIGHT,MARKER,CLEARA","6220012842709, 456720026008, 6220PL0651590, 2GL907, 12360850, 12360850-1","A00AM, 0000V, 9009H, 75Q65, 19207, 45152, T0720",EA,8.01,0.06,0.003,0.06,0.003,No
6220,012973217,"STOP LIGHT,VEHICULA","10399082, 6220PL0651562, 2GL908, 12360870, 12360870-2, 6220012973217","A486G, 9009H, 75Q65, 45152, 19207, T0720, A00AM",EA,9.54,0.06,0.01,0.06,0.01,No
6220,013058848,"LIGHT,BLACKOUT","5961013058848, 12360865, 10399312, 5961PL0652079, 12360865X","A00AM, 5A910, 5AGY0, T0720, 19207, A486G, 9009H, 28501",EA,8.64,0.04,0.009,0.04,0.009,No
6220,014596969,"LIGHT,BLACKOUT","1769180, 12422346-28L","45152, 75Q65, 5A910",EA,502.68,3.245,0.234,3.245,0.234,No
6220,014826107,"LIGHT,PARKING","12422957, 7100, 07412, 6220008801624, 6220014826107, 20012, 3283584","19207, 58499, 13548, A00AM, 96136, 0FW39, 75Q65, 45152",EA,82.37,2.025,0.229,2.025,0.229,No
6240,000446914,"LAMP,INCANDESCENT","LTX1683, 6240000446914, N7445641683, A15084, 1683 (JAPAN), 6002461, 8GA 003 048-28, WL-1683, MS354478-1683, 620-0796, 6240PL0897881, 6240PL1867052, GE1683, 1683, 456720028708, 10160593","08805, 61951, 61342, R1120, A00AM, F0210, D9182, C0631, 71744, 34623, D8095, 58774, K0668, 01084, 97424, 93408, K6906, 08806, 9009H, 08108, A0311, 57516, 62607, D8220, 0000V, A486G",BX,6.28,0.24,0.011,0.24,0.011,No
6625,014792364,VOLTMETER,"6HB945, GA0288","45152, 75Q65, 1PWR4",EA,182.38,0.3,0.035,0.3,0.035,No
6680,014792351,"INDICATOR,LIQUID QU","GA0289, 6HB942","1PWR4, 45152, 75Q65",EA,132.9,0.006,0,0.006,0,No
6680,014794605,"GAGE ROD,LIQUID LEV","7HB543, 4KK365, 148-1354","75Q65, 45152, 76Q65, 11083",EA,74.22,0.2,0.014,0.2,0.014,No
6685,014792365,"INDICATOR,TEMPERATU","GA0286, 6HB946","1PWR4, 75Q65, 45152",EA,154.59,0.344,0.016,0.344,0.016,No
6695,013616056,"TRANSDUCER,MOTIONAL","108189, 4KP646, 29543432, 10333343, 6695013616056, 29503523, 10011896, 6010000232, 0501 327 516, 614432-4, 29509637, 3HD964, 2 0157-977, 45-10-517, 2 0073-050","47P61, 75Q65, H0V27, U2477, Q0091, A486G, A00AM, 73342, S9620, 1EFH8, S3465, FBD73, U6407, D8124, K3825, 45152, A001G, DB244, AC90N, U4542",EA,135.19,0.08,0.001,0.08,0.001,No
6695,015099496,"TRANSDUCER,MOTIONAL","2HA79, 676505","75Q65, 95019, 1MVZ1, 45152",EA,293.43,0.12,0.01,0.12,0.01,No
2530,014960510,"LINK,MID","T12175C-1GB, 9HA846","65059, 75Q65, 45152",EA,10.43,0.24,0.003,0.24,0.003,No
2530,014960518,"RING,TIE-DOWN","9HA857, T12125C-1GB","45152, 75Q65, 65059",EA,40.94,1.318,0.005,1.318,0.005,No
3040,015380338,BALL JOINT,"3479345, HCOM-22TS-9","45152, 75Q65, 56644",EA,201.35,7.56,0.125,7.56,0.125,No
4730,012075985,"CLAMP,HOSE","10408306, 1459330, 2529 2184-300, 12414507-001, 12414507, CT-300LB, 10625783-1, CT-300L, CT 300 L B","Z0BH2, A486G, 45152, AC90N, 19207, 076M6, S3465, 0FW39, 75Q65, 56161, 7Z588",EA,3.02,0.26,0.023,0.26,0.023,No
5305,012875714,"SCREW,CAP,HEXAGON H","018805101, 1614120, WC0412PB, 12759-00169, 0155849","5N978, 75Q65, 45152, 52167, 0Y3H3",EA,0.3,0.003,0,0.003,0,No
5306,012361585,"BOLT,MACHINE","12759-00163, 0142821, WE1018TB, 3820286C1, 3820286C2, 1336700","0Y3H3, 45152, 52167, 338X5, 75Q65",EA,1.7,0.4,0.004,0.4,0.004,No
5306,014953745,"BOLT,MACHINE","9HA840, DHB005013000350","75Q65, 45152, 65059",EA,4.51,0.002,0,0.002,0,No
5306,014953769,"BOLT,MACHINE","DHB005013000225, 9HA848","65059, 75Q65, 45152",EA,3.67,0.152,0.006,0.152,0.006,No
5306,015334428,"BOLT,U","0259970614-00, 1KP208","535V1, 45152, 75Q65, 6W728",EA,134.78,0.9,0.006,0.9,0.006,No
5310,011904607,"NUT,PLAIN,HEXAGON","KYS 3030 00364 01, 3030-00364-01, 5740251, 5310PL0650763, 6HB188","51377, 64678, 75418, 34623, 9009H, 75Q65",EA,0.13,0.02,0,0.02,0,No
5310,013522754,"WASHER,FLAT","7-950-260141, 12759-00184, 33822, 28261AX","12361, 45152, 0Y3H3, 75Q65, A00AM",EA,0.32,0.08,0,0.08,0,No
5310,014792321,"NUT,PLAIN,HEXAGON","3046111, 0111314","75Q65, 45152, 0Y3H3",EA,3.84,0.414,0.001,0.414,0.001,No
5310,014792904,"NUT,SELF-LOCKING,HE","7HB412, 4140250000","45152, 75Q65, 73540",EA,8.27,0,0,0,0,No
5310,014803996,"NUT,SELF-LOCKING,HE","BLS005013000044, 9HA844, 9HB69","75Q65, 65059, 45152",EA,1.95,0.05,0,0.05,0,No
5310,015723897,"WASHER,FLAT","12759-00848, 96054, 703HX, 703HX1","0Y3H3, 45152, 75Q65",EA,0.01,0.01,0,0.01,0,No
5331,001661076,O-RING,"500292, SE12IN FN-52 SHT 3, 2-120V730-75, NAS1594-120, 649-393-120-0, 5331PL0924577, 5331PL2028341, M83248-1-120ES, MILR83248, 040-1200-09-0, 2-120V747-75, 66-0183, M83248/1-120, DNX62FF-4P6-000 ITEM 33, D30000-5-01 ITEM 84, S9413-120, LL-1554 REV B ITEM 9.2, 5330001661076, R01-120, 2-120V0747-75, 2-120V884-75, 2-120V1226-75, 3030047, ARP568-120VIT0N90DUR0METER, 2-120V1164-75, 6390641-02, 6390641-01, ARP568-120-V7, S8057BF114, S8057PF114, 473169, 2-120-V747-75, M83248-1-1-120, PRP568-120-9009 -75, 10081494, 28-34890 PIECE 10, AS3085-120, 675-00120, 901660-215, NB39812074, MS9388-120, 568120-7, AJ0250702620HA0, AS3209-120, M83485/1-120, ASC1442375, AS568-120, 7HB539, 5P3456, 9Y6608 ITEM 18, J221P120, 39812074, 1560 0.75IN ITEM 5","56349, 58828, 09990, 80205, 9009H, H2313, 98032, 75Q65, 81349, 26840, C0308, 0NCC5, 22501, KCV81, 65079, 45681, 04613, 99193, 55107, A00AM, 02697, FB820, 53711, D9182, A486G, 07270, 0U583, F0559, 81343, Z4779, A0126, 0JPG9, D0798, 45152, 11083, 07482, 35795, 78527",EA,0.23,0.005,0,0.005,0,No
5340,014865860,"CLEVIS LINK 2ND,3RD","9HB88, 9HA842, T12150C-1GB","45152, 75Q65, 65059",EA,18.66,0.46,0.012,0.46,0.012,No
5510,014935946,"SILL,WOOD,SILL,LH","3571944, 9HA871","75Q65, 45152",EA,92.13,7.5,0.196,7.5,0.196,No
5510,014935991,"SILL,WOOD,SILL,RH","3571945, 9HA872","75Q65, 45152",EA,95.65,7.5,0.196,7.5,0.196,No
5510,014935993,"SILL,WOOD,FRONT,LH","3571942, 9HA873","75Q65, 54979, 45152",EA,139.69,7.2,0.041,7.2,0.041,No
5510,014935996,"SILL,WOOD,FRONT,RH","3571943, 9HA874","75Q65, 45152",EA,97.04,7.2,0.191,7.2,0.191,No
2540,016717845,"COVER,FITTED,VEHICU","12602763-001, 12602763","75Q65, 19207",EA,637.27,15.968,3.617,15.968,3.617,No
4010,010671700,"CHAIN,WELDLESS","1342FX, 75014-32-7, 08607790, 75014-32, 7501-14-32-7","45152, 46156, 75Q65",FT,0.53,0.049,0.001,0.049,0.001,No
4730,002874852,"REDUCER,PIPE","85-33071, 216P-8-6, 443992, 930743-8584, 216P8-6, J530, 10553099-1, SAE J530 8-6-6 130137B, SAE-J530, 1947470, X216P-8-6, 3325-8X6, MM51101GM443992, SAE J530 8-6 130137B, 8-6-130137-B, 8-6 130137B","30554, Z1034, 92679, 89346, 17590, 93061, 0U583, 56161, 36621, 75Q65, Z0655, 14770, 45152, 19207, 29510, 338X5, 81343",EA,1.24,0.125,0.001,0.125,0.001,No
4730,005953108,"NIPPLE,PIPE","12601236, S1990, 1732250, 018012, H0808, 3325X8, 1000618, 2506, S000072, 216P-8, 121862, 23325X8, 622P, 122B1-2X1-2, 3325 X 8","19207, 50019, 93061, 45152, 076M6, 79146, 58277, 01276, 1EFH8, 93742, 0FW39, Z4732, 72983, 70411, 75Q65, 30327, 79470",EA,2.14,0.145,0.001,0.145,0.001,No
4730,015722011,"ELBOW,PIPE TO TUBE","12601254, KV2K11-37S, 3536463","19207, 55470, 45152, 75Q65",EA,4.28,0.01,0.001,0.01,0.001,No
4730,016737930,"GLADHAND,EMERGENCY","12601244, N20405KC","19207, 06721, 75Q65",EA,22.91,0.5,0.013,0.5,0.013,No
5310,015899861,"NUT,SELF-LOCKING,EX","12414308-018, 3836234, 12600078-002, 3836234002","19207, 75Q65, Z1DF2, Z3C29, 45152",PG,1,0.05,0,0.05,0,No
5310,016093969,"NUT,SELF-LOCKING,HE","3836234003, 12414308-019, 3836234","Z1DF2, 19207, 75Q65, 45152, Z3C29",EA,1.27,0,0,0,0,No
5331,015411319,O-RING,"17KP659, 7HB864, 3-904 NBR, 3-904 N0552, 3135778","45152, 02697, 75Q65",EA,0.15,0.01,0,0.01,0,No
5975,015773524,"STRAP,TIE DOWN,ELEC","156-00877, 156-00006, 3950491, 12603154, 3837441","78505, 45152, 19207, 75Q65",EA,0.98,0.03,0.018,0.03,0.018,No
